3,27-09-2020 14:40:24.132,submitB,s3
3,27-09-2020 14:40:36.913,trade,b3,s3
3,27-09-2020 14:41:09.055,submitA,b4
3,27-09-2020 14:41:51.800,cancelA,b4
3,27-09-2020 14:42:47.324,trade,s1,b4
3,27-09-2020 14:43:41.979,submitA,b2
3,27-09-2020 14:44:11.154,cancelA,b2
3,27-09-2020 14:44:49.496,submitA,b1
3,27-09-2020 14:45:17.191,cancelA,b1
3,27-09-2020 14:45:37.068,submitA,b5
3,27-09-2020 14:46:04.810,cancelA,b5
3,27-09-2020 14:46:39.018,trade,s5,b1
3,27-09-2020 14:47:05.241,trade,s2,b2
3,27-09-2020 14:47:28.300,trade,s4,b5
4,27-09-2020 14:48:05.321,submitB,s2
4,27-09-2020 14:48:22.945,submitA,b3
4,27-09-2020 14:49:00.569,cancelB,s2
4,27-09-2020 14:49:29.879,submitA,b1
4,27-09-2020 14:49:47.591,submitA,b2
4,27-09-2020 14:50:36.635,submitB,s4
4,27-09-2020 14:50:55.930,trade,b2,s4
4,27-09-2020 14:51:49.387,submitA,b5
4,27-09-2020 14:52:04.643,submitB,s1
4,27-09-2020 14:52:11.032,cancelA,b1
4,27-09-2020 14:52:53.758,cancelB,s1
4,27-09-2020 14:53:32.572,trade,s2,b1
4,27-09-2020 14:54:16.548,cancelA,b5
4,27-09-2020 14:54:32.702,submitB,s5
4,27-09-2020 14:55:32.645,trade,b3,s5
4,27-09-2020 14:55:39.710,submitB,s3
4,27-09-2020 14:55:44.984,cancelB,s3
4,27-09-2020 14:56:10.221,submitA,b4
4,27-09-2020 14:57:11.192,cancelA,b4
4,27-09-2020 14:57:52.346,trade,s3,b5
4,27-09-2020 14:58:47.455,trade,s1,b4
5,27-09-2020 14:58:54.812,submitA,b3
5,27-09-2020 14:59:02.004,submitA,b1
5,27-09-2020 14:59:25.791,submitB,s5
5,27-09-2020 14:59:48.683,cancelA,b1
5,27-09-2020 15:00:07.587,submitB,s3
5,27-09-2020 15:00:48.182,submitB,s4
5,27-09-2020 15:01:23.691,cancelB,s4
5,27-09-2020 15:01:30.852,cancelB,s3
5,27-09-2020 15:02:21.993,cancelA,b3
5,27-09-2020 15:03:09.163,submitB,s2
5,27-09-2020 15:03:29.397,submitA,b2
5,27-09-2020 15:04:20.048,cancelB,s2
5,27-09-2020 15:05:04.755,cancelA,b2
5,27-09-2020 15:06:03.847,cancelB,s5
5,27-09-2020 15:06:22.111,submitA,b5
5,27-09-2020 15:06:54.110,submitA,b4
5,27-09-2020 15:07:21.225,cancelA,b4
5,27-09-2020 15:07:33.931,trade,s3,b2
5,27-09-2020 15:08:07.524,cancelA,b5
5,27-09-2020 15:08:46.279,submitB,s1
5,27-09-2020 15:09:25.629,cancelB,s1
6,27-09-2020 15:09:39.901,submitA,b2
6,27-09-2020 15:10:29.907,submitB,s2
6,27-09-2020 15:10:50.708,cancelA,b2
6,27-09-2020 15:11:37.056,submitB,s1
6,27-09-2020 15:12:03.110,cancelB,s2
6,27-09-2020 15:12:45.147,submitB,s3
6,27-09-2020 15:13:27.102,submitB,s5
6,27-09-2020 15:14:15.207,cancelB,s5
6,27-09-2020 15:14:26.096,submitB,s4
6,27-09-2020 15:15:15.964,cancelB,s3
6,27-09-2020 15:15:32.697,submitA,b5
6,27-09-2020 15:15:39.442,trade,b5,s1
6,27-09-2020 15:16:24.214,cancelB,s4
6,27-09-2020 15:16:49.845,submitA,b1
6,27-09-2020 15:17:39.782,cancelA,b1
6,27-09-2020 15:18:12.150,submitA,b3
6,27-09-2020 15:19:02.394,trade,s5,b1
6,27-09-2020 15:19:07.586,submitA,b4
6,27-09-2020 15:20:00.127,cancelA,b3
6,27-09-2020 15:20:10.821,cancelA,b4
6,27-09-2020 15:20:31.254,trade,s2,b3
6,27-09-2020 15:20:46.918,trade,s4,b4
7,27-09-2020 15:21:45.321,submitA,b2
7,27-09-2020 15:22:20.486,submitA,b1
7,27-09-2020 15:23:04.859,cancelA,b1
7,27-09-2020 15:23:13.056,cancelA,b2
7,27-09-2020 15:23:15.642,submitB,s2
7,27-09-2020 15:23:22.417,cancelB,s2
7,27-09-2020 15:23:54.736,trade,s2,b1
7,27-09-2020 15:24:27.866,submitB,s5
7,27-09-2020 15:25:08.643,submitA,b4
7,27-09-2020 15:25:34.432,cancelA,b4
7,27-09-2020 15:26:15.936,cancelB,s5
7,27-09-2020 15:27:03.245,submitA,b5
7,27-09-2020 15:27:04.838,cancelA,b5
7,27-09-2020 15:27:18.294,submitA,b3
7,27-09-2020 15:28:17.295,cancelA,b3
7,27-09-2020 15:29:17.880,submitB,s3
7,27-09-2020 15:30:15.572,cancelB,s3
7,27-09-2020 15:31:05.382,trade,s5,b3
7,27-09-2020 15:31:58.490,submitB,s4
7,27-09-2020 15:32:46.341,cancelB,s4
7,27-09-2020 15:32:52.222,submitB,s1
7,27-09-2020 15:33:38.675,cancelB,s1
8,27-09-2020 15:34:33.158,submitB,s3
8,27-09-2020 15:35:10.950,cancelB,s3
8,27-09-2020 15:35:47.497,submitB,s1
8,27-09-2020 15:36:34.451,submitB,s4
8,27-09-2020 15:37:14.302,submitB,s5
8,27-09-2020 15:38:05.255,cancelB,s5
8,27-09-2020 15:38:56.870,submitA,b3
8,27-09-2020 15:39:56.299,submitB,s2
8,27-09-2020 15:40:53.069,trade,b3,s2
8,27-09-2020 15:41:15.810,cancelB,s4
8,27-09-2020 15:41:18.986,cancelB,s1
8,27-09-2020 15:42:18.977,submitA,b5
8,27-09-2020 15:42:44.787,cancelA,b5
8,27-09-2020 15:43:19.433,trade,s5,b5
8,27-09-2020 15:44:14.490,submitA,b4
8,27-09-2020 15:45:11.433,cancelA,b4
8,27-09-2020 15:45:21.974,trade,s4,b4
8,27-09-2020 15:46:20.107,submitA,b1
8,27-09-2020 15:46:50.402,submitA,b2
8,27-09-2020 15:47:21.656,cancelA,b1
8,27-09-2020 15:47:26.301,cancelA,b2
9,27-09-2020 15:48:13.797,submitB,s5
9,27-09-2020 15:48:30.149,submitA,b3
9,27-09-2020 15:48:55.437,cancelB,s5
9,27-09-2020 15:49:10.380,cancelA,b3
9,27-09-2020 15:49:56.818,submitA,b4
9,27-09-2020 15:50:50.530,trade,s5,b3
9,27-09-2020 15:51:28.737,submitA,b1
9,27-09-2020 15:51:53.057,cancelA,b4
9,27-09-2020 15:52:24.496,submitB,s3
9,27-09-2020 15:52:54.234,cancelA,b1
9,27-09-2020 15:53:31.462,submitB,s2
9,27-09-2020 15:54:25.093,cancelB,s2
9,27-09-2020 15:54:39.244,submitB,s1
9,27-09-2020 15:55:30.230,cancelB,s1
9,27-09-2020 15:56:01.311,submitB,s4
9,27-09-2020 15:56:31.180,cancelB,s4
9,27-09-2020 15:57:22.438,submitA,b2
9,27-09-2020 15:58:14.930,trade,b2,s3
9,27-09-2020 15:58:38.857,submitA,b5
9,27-09-2020 15:59:20.001,cancelA,b5
10,27-09-2020 15:59:37.563,submitB,s2
10,27-09-2020 16:00:29.114,submitA,b4
10,27-09-2020 16:01:05.119,cancelB,s2
10,27-09-2020 16:01:37.607,cancelA,b4
10,27-09-2020 16:02:20.240,submitA,b3
10,27-09-2020 16:03:20.788,trade,s2,b4
10,27-09-2020 16:03:25.335,submitA,b1
10,27-09-2020 16:03:49.994,submitB,s5
10,27-09-2020 16:04:38.085,cancelA,b3
10,27-09-2020 16:05:20.233,trade,b1,s5
10,27-09-2020 16:05:26.698,submitA,b5
10,27-09-2020 16:05:44.280,cancelA,b5
10,27-09-2020 16:06:12.929,submitB,s1
10,27-09-2020 16:06:40.700,cancelB,s1
10,27-09-2020 16:07:06.342,submitA,b2
10,27-09-2020 16:07:14.152,cancelA,b2
10,27-09-2020 16:07:42.838,submitB,s3
10,27-09-2020 16:08:20.574,cancelB,s3
10,27-09-2020 16:08:27.992,submitB,s4
10,27-09-2020 16:09:21.628,cancelB,s4
10,27-09-2020 16:10:20.216,trade,s3,b5
10,27-09-2020 16:11:09.041,trade,s4,b2
11,27-09-2020 16:11:56.071,submitA,b5
11,27-09-2020 16:12:24.610,cancelA,b5
11,27-09-2020 16:12:48.552,submitB,s1
11,27-09-2020 16:13:08.608,submitB,s5
11,27-09-2020 16:13:55.962,cancelB,s5
11,27-09-2020 16:14:31.207,cancelB,s1
11,27-09-2020 16:14:59.541,submitA,b3
11,27-09-2020 16:15:19.426,submitA,b4
11,27-09-2020 16:16:09.072,cancelA,b4
11,27-09-2020 16:16:15.652,submitB,s4
11,27-09-2020 16:16:32.254,submitA,b1
11,27-09-2020 16:17:03.697,trade,b3,s4
11,27-09-2020 16:18:01.924,submitA,b2
11,27-09-2020 16:18:13.727,cancelA,b1
11,27-09-2020 16:19:06.878,cancelA,b2
11,27-09-2020 16:19:55.412,submitB,s3
11,27-09-2020 16:20:30.911,cancelB,s3
11,27-09-2020 16:21:09.334,submitB,s2
11,27-09-2020 16:21:53.139,cancelB,s2
12,27-09-2020 16:22:34.044,submitA,b1
12,27-09-2020 16:23:20.759,submitB,s3
12,27-09-2020 16:23:34.958,cancelB,s3
12,27-09-2020 16:23:59.587,submitA,b5
12,27-09-2020 16:24:33.087,cancelA,b5
12,27-09-2020 16:24:35.788,cancelA,b1
12,27-09-2020 16:24:48.186,submitA,b3
12,27-09-2020 16:24:49.407,submitB,s5
12,27-09-2020 16:25:08.978,cancelB,s5
12,27-09-2020 16:25:42.412,cancelA,b3
12,27-09-2020 16:25:55.653,submitB,s2
12,27-09-2020 16:26:30.213,cancelB,s2
12,27-09-2020 16:26:32.380,submitA,b4
12,27-09-2020 16:26:40.176,cancelA,b4
12,27-09-2020 16:26:42.947,submitB,s4
12,27-09-2020 16:27:23.605,cancelB,s4
12,27-09-2020 16:28:13.480,submitA,b2
12,27-09-2020 16:29:02.503,cancelA,b2
12,27-09-2020 16:29:18.095,submitB,s1
12,27-09-2020 16:29:20.308,cancelB,s1
13,27-09-2020 16:29:33.601,submitB,s2
13,27-09-2020 16:30:11.865,cancelB,s2
13,27-09-2020 16:30:40.448,submitA,b4
13,27-09-2020 16:30:56.676,submitA,b3
13,27-09-2020 16:31:34.404,submitB,s4
13,27-09-2020 16:32:03.820,cancelB,s4
13,27-09-2020 16:32:13.840,submitB,s5
13,27-09-2020 16:33:04.006,submitA,b1
13,27-09-2020 16:33:49.658,trade,b3,s5
13,27-09-2020 16:34:27.829,submitB,s3
13,27-09-2020 16:34:49.954,cancelA,b1
13,27-09-2020 16:35:44.142,cancelA,b4
13,27-09-2020 16:35:51.060,submitB,s1
13,27-09-2020 16:36:12.988,cancelB,s3
13,27-09-2020 16:36:50.475,submitA,b2
13,27-09-2020 16:37:09.488,cancelA,b2
13,27-09-2020 16:37:32.149,cancelB,s1
13,27-09-2020 16:38:30.364,submitA,b5
13,27-09-2020 16:39:03.868,trade,s4,b1
13,27-09-2020 16:39:48.108,cancelA,b5
13,27-09-2020 16:40:14.887,trade,s2,b4
14,27-09-2020 16:40:26.903,submitA,b3
14,27-09-2020 16:41:09.136,submitA,b2
14,27-09-2020 16:42:00.889,cancelA,b2
14,27-09-2020 16:42:39.736,cancelA,b3
14,27-09-2020 16:43:23.158,submitB,s3
14,27-09-2020 16:43:29.141,submitA,b5
14,27-09-2020 16:43:42.926,submitA,b1
14,27-09-2020 16:44:41.917,cancelB,s3
14,27-09-2020 16:44:56.560,cancelA,b1
14,27-09-2020 16:45:19.316,cancelA,b5
14,27-09-2020 16:45:56.915,submitA,b4
14,27-09-2020 16:46:25.958,cancelA,b4
14,27-09-2020 16:47:12.066,submitB,s2
14,27-09-2020 16:47:47.381,cancelB,s2
14,27-09-2020 16:48:20.915,trade,s2,b5
14,27-09-2020 16:48:52.236,submitB,s5
14,27-09-2020 16:49:23.213,cancelB,s5
14,27-09-2020 16:49:31.403,trade,s5,b4
14,27-09-2020 16:50:07.072,submitB,s4
14,27-09-2020 16:50:29.496,cancelB,s4
14,27-09-2020 16:51:19.059,submitB,s1
14,27-09-2020 16:51:43.015,cancelB,s1
15,27-09-2020 16:51:53.241,submitA,b4
15,27-09-2020 16:51:59.974,cancelA,b4
15,27-09-2020 16:52:15.167,submitB,s1
15,27-09-2020 16:52:37.089,submitA,b2
15,27-09-2020 16:53:30.410,trade,b2,s1
15,27-09-2020 16:54:17.800,submitA,b1
15,27-09-2020 16:55:11.270,submitB,s4
15,27-09-2020 16:55:28.035,submitB,s3
15,27-09-2020 16:55:49.102,cancelA,b1
15,27-09-2020 16:56:27.036,cancelB,s4
15,27-09-2020 16:56:49.774,submitA,b3
15,27-09-2020 16:57:47.958,trade,b3,s3
15,27-09-2020 16:58:44.121,submitA,b5
15,27-09-2020 16:59:00.212,cancelA,b5
15,27-09-2020 16:59:56.972,trade,s4,b5
15,27-09-2020 17:00:53.185,submitB,s2
15,27-09-2020 17:01:00.360,cancelB,s2
15,27-09-2020 17:01:33.685,submitB,s5
15,27-09-2020 17:01:55.951,cancelB,s5
16,27-09-2020 17:02:50.800,submitB,s2
16,27-09-2020 17:03:44.663,submitB,s5
16,27-09-2020 17:04:15.102,cancelB,s5
16,27-09-2020 17:04:19.418,cancelB,s2
16,27-09-2020 17:05:17.316,submitB,s1
16,27-09-2020 17:05:54.373,cancelB,s1
16,27-09-2020 17:06:46.154,submitA,b2
16,27-09-2020 17:07:22.607,cancelA,b2
16,27-09-2020 17:07:48.119,submitA,b1
16,27-09-2020 17:08:19.395,cancelA,b1
16,27-09-2020 17:08:52.790,trade,s2,b2
16,27-09-2020 17:09:41.746,submitA,b4
16,27-09-2020 17:10:20.041,submitA,b5
16,27-09-2020 17:10:51.889,submitA,b3
16,27-09-2020 17:11:14.010,cancelA,b5
16,27-09-2020 17:11:35.182,submitB,s4
16,27-09-2020 17:12:35.513,trade,s1,b5
16,27-09-2020 17:12:45.067,cancelA,b3
16,27-09-2020 17:13:33.612,cancelA,b4
16,27-09-2020 17:13:55.213,cancelB,s4
16,27-09-2020 17:14:25.541,submitB,s3
16,27-09-2020 17:14:54.290,trade,s5,b4
16,27-09-2020 17:15:12.328,cancelB,s3
16,27-09-2020 17:16:02.133,trade,s3,b3
17,27-09-2020 17:16:06.740,submitA,b3
17,27-09-2020 17:16:12.223,cancelA,b3
17,27-09-2020 17:17:02.882,submitB,s2
17,27-09-2020 17:17:27.889,cancelB,s2
17,27-09-2020 17:17:51.209,submitB,s3
17,27-09-2020 17:18:36.671,cancelB,s3
17,27-09-2020 17:19:27.067,submitB,s5
17,27-09-2020 17:19:48.042,cancelB,s5
17,27-09-2020 17:20:33.305,submitA,b5
17,27-09-2020 17:20:46.237,cancelA,b5
17,27-09-2020 17:21:01.007,submitB,s4
17,27-09-2020 17:21:38.948,cancelB,s4
17,27-09-2020 17:22:02.476,submitA,b2
17,27-09-2020 17:22:42.819,cancelA,b2
17,27-09-2020 17:23:14.083,submitB,s1
17,27-09-2020 17:23:47.342,submitA,b4
17,27-09-2020 17:23:51.633,submitA,b1
17,27-09-2020 17:24:44.221,cancelA,b4
17,27-09-2020 17:24:58.085,trade,b1,s1
17,27-09-2020 17:25:26.165,trade,s3,b4
18,27-09-2020 17:25:37.551,submitB,s3
18,27-09-2020 17:25:55.475,submitA,b1
18,27-09-2020 17:26:31.108,cancelA,b1
18,27-09-2020 17:27:10.125,submitA,b3
18,27-09-2020 17:27:40.429,cancelA,b3
18,27-09-2020 17:28:14.244,cancelB,s3
18,27-09-2020 17:28:15.545,submitB,s1
18,27-09-2020 17:28:49.293,cancelB,s1
18,27-09-2020 17:29:38.623,submitB,s4
18,27-09-2020 17:30:21.681,cancelB,s4
18,27-09-2020 17:30:42.124,submitA,b5
18,27-09-2020 17:31:15.824,cancelA,b5
18,27-09-2020 17:31:45.406,submitB,s5
18,27-09-2020 17:32:14.145,cancelB,s5
18,27-09-2020 17:32:49.801,submitA,b4
18,27-09-2020 17:33:30.202,cancelA,b4
18,27-09-2020 17:34:14.744,submitB,s2
18,27-09-2020 17:34:56.204,submitA,b2
18,27-09-2020 17:35:11.772,cancelB,s2
18,27-09-2020 17:35:53.106,cancelA,b2
19,27-09-2020 17:36:47.454,submitB,s3
19,27-09-2020 17:37:18.244,submitA,b1
19,27-09-2020 17:37:52.316,submitB,s5
19,27-09-2020 17:38:10.267,cancelA,b1
19,27-09-2020 17:38:26.836,submitB,s1
19,27-09-2020 17:38:43.400,cancelB,s1
19,27-09-2020 17:38:57.001,cancelB,s3
19,27-09-2020 17:39:04.050,cancelB,s5
19,27-09-2020 17:40:02.281,submitB,s4
19,27-09-2020 17:40:18.711,cancelB,s4
19,27-09-2020 17:40:29.622,submitB,s2
19,27-09-2020 17:41:00.715,cancelB,s2
19,27-09-2020 17:41:03.192,submitA,b2
19,27-09-2020 17:41:45.303,cancelA,b2
19,27-09-2020 17:41:55.452,trade,s4,b2
19,27-09-2020 17:42:48.204,submitA,b4
19,27-09-2020 17:43:39.257,cancelA,b4
19,27-09-2020 17:44:06.711,submitA,b3
19,27-09-2020 17:45:02.872,cancelA,b3
19,27-09-2020 17:45:07.624,trade,s5,b3
19,27-09-2020 17:45:11.478,submitA,b5
19,27-09-2020 17:45:43.352,cancelA,b5
20,27-09-2020 17:46:08.624,submitA,b1
20,27-09-2020 17:46:45.486,submitA,b2
20,27-09-2020 17:47:18.763,cancelA,b1
20,27-09-2020 17:47:46.038,cancelA,b2
20,27-09-2020 17:48:21.402,submitA,b5
20,27-09-2020 17:48:41.436,submitA,b4
20,27-09-2020 17:49:16.527,submitB,s4
20,27-09-2020 17:50:16.486,submitA,b3
20,27-09-2020 17:50:42.875,submitB,s1
20,27-09-2020 17:50:48.797,submitB,s2
20,27-09-2020 17:51:27.987,cancelA,b3
20,27-09-2020 17:51:50.204,cancelA,b4
20,27-09-2020 17:52:01.468,cancelA,b5
20,27-09-2020 17:52:03.560,cancelB,s1
20,27-09-2020 17:52:22.646,submitB,s5
20,27-09-2020 17:53:04.028,submitB,s3
20,27-09-2020 17:53:46.046,cancelB,s5
20,27-09-2020 17:53:56.770,trade,s5,b3
20,27-09-2020 17:54:36.502,cancelB,s2
20,27-09-2020 17:55:16.566,cancelB,s4
20,27-09-2020 17:55:19.669,cancelB,s3
20,27-09-2020 17:55:40.171,trade,s3,b2
21,27-09-2020 17:56:15.085,submitA,b2
21,27-09-2020 17:56:50.458,cancelA,b2
21,27-09-2020 17:57:12.135,submitB,s4
21,27-09-2020 17:57:16.969,submitA,b3
21,27-09-2020 17:57:43.671,submitA,b1
21,27-09-2020 17:58:06.409,cancelB,s4
21,27-09-2020 17:58:28.480,cancelA,b1
21,27-09-2020 17:58:35.633,submitB,s5
21,27-09-2020 17:59:21.743,trade,b3,s5
21,27-09-2020 17:59:41.647,submitA,b5
21,27-09-2020 18:00:02.060,cancelA,b5
21,27-09-2020 18:00:36.779,submitB,s3
21,27-09-2020 18:01:28.905,cancelB,s3
21,27-09-2020 18:02:28.767,submitA,b4
21,27-09-2020 18:02:44.164,cancelA,b4
21,27-09-2020 18:03:38.268,submitB,s2
21,27-09-2020 18:04:21.073,cancelB,s2
21,27-09-2020 18:05:09.023,submitB,s1
21,27-09-2020 18:05:37.011,cancelB,s1
22,27-09-2020 18:05:58.053,submitA,b3
22,27-09-2020 18:06:25.680,cancelA,b3
22,27-09-2020 18:06:50.500,submitA,b4
22,27-09-2020 18:07:18.054,submitB,s2
22,27-09-2020 18:07:23.994,submitB,s5
22,27-09-2020 18:08:18.493,cancelA,b4
22,27-09-2020 18:08:20.009,cancelB,s5
22,27-09-2020 18:08:31.092,cancelB,s2
22,27-09-2020 18:08:45.124,submitB,s3
22,27-09-2020 18:09:32.745,trade,s2,b4
22,27-09-2020 18:09:36.554,cancelB,s3
22,27-09-2020 18:09:59.241,submitB,s1
22,27-09-2020 18:10:12.375,submitB,s4
22,27-09-2020 18:10:42.056,submitA,b2
22,27-09-2020 18:10:45.437,cancelA,b2
22,27-09-2020 18:11:19.596,cancelB,s1
22,27-09-2020 18:12:04.212,cancelB,s4
22,27-09-2020 18:13:03.432,submitA,b5
22,27-09-2020 18:13:29.172,cancelA,b5
22,27-09-2020 18:14:08.195,submitA,b1
22,27-09-2020 18:15:07.633,cancelA,b1
23,27-09-2020 18:15:38.978,submitB,s2
23,27-09-2020 18:15:57.508,cancelB,s2
23,27-09-2020 18:16:18.188,submitA,b2
23,27-09-2020 18:17:04.001,submitB,s5
23,27-09-2020 18:17:10.015,cancelA,b2
23,27-09-2020 18:17:57.285,submitB,s4
23,27-09-2020 18:18:19.173,cancelB,s5
23,27-09-2020 18:18:33.335,submitB,s3
23,27-09-2020 18:18:56.415,submitB,s1
23,27-09-2020 18:19:39.388,submitA,b5
23,27-09-2020 18:20:37.795,submitA,b1
23,27-09-2020 18:21:34.315,cancelB,s3
23,27-09-2020 18:22:34.792,cancelA,b5
23,27-09-2020 18:23:22.827,trade,b1,s4
23,27-09-2020 18:24:00.249,cancelB,s1
23,27-09-2020 18:24:52.908,submitA,b4
23,27-09-2020 18:25:11.938,cancelA,b4
23,27-09-2020 18:26:02.392,submitA,b3
23,27-09-2020 18:26:38.477,cancelA,b3
24,27-09-2020 18:26:50.339,submitB,s2
24,27-09-2020 18:27:14.380,cancelB,s2
24,27-09-2020 18:28:03.966,submitA,b5
24,27-09-2020 18:28:27.962,submitB,s5
24,27-09-2020 18:29:13.051,cancelB,s5
24,27-09-2020 18:29:30.969,submitB,s4
24,27-09-2020 18:30:15.016,cancelB,s4
24,27-09-2020 18:31:06.587,cancelA,b5
24,27-09-2020 18:31:14.309,submitA,b4
24,27-09-2020 18:31:44.048,submitB,s3
24,27-09-2020 18:32:07.699,submitB,s1
24,27-09-2020 18:32:18.783,submitA,b2
24,27-09-2020 18:32:41.521,trade,s2,b5
24,27-09-2020 18:33:23.290,submitA,b1
24,27-09-2020 18:33:29.132,cancelB,s3
24,27-09-2020 18:33:31.120,cancelB,s1
24,27-09-2020 18:34:12.626,cancelA,b4
24,27-09-2020 18:34:17.710,submitA,b3
24,27-09-2020 18:34:30.702,trade,s1,b4
24,27-09-2020 18:35:21.586,cancelA,b2
24,27-09-2020 18:35:23.738,cancelA,b3
24,27-09-2020 18:36:22.313,cancelA,b1
25,27-09-2020 18:36:27.110,submitA,b5
25,27-09-2020 18:37:08.044,submitB,s3
25,27-09-2020 18:38:02.574,cancelA,b5
25,27-09-2020 18:38:50.464,submitB,s4
25,27-09-2020 18:39:25.402,cancelB,s4
25,27-09-2020 18:39:36.513,cancelB,s3
25,27-09-2020 18:39:44.221,submitA,b1
25,27-09-2020 18:40:33.659,cancelA,b1
25,27-09-2020 18:41:18.950,submitB,s2
25,27-09-2020 18:41:24.888,trade,s4,b1
25,27-09-2020 18:42:15.288,submitA,b3
25,27-09-2020 18:42:20.418,cancelA,b3
25,27-09-2020 18:42:26.259,submitA,b2
25,27-09-2020 18:42:49.144,trade,b2,s2
25,27-09-2020 18:43:45.307,submitA,b4
25,27-09-2020 18:43:58.564,submitB,s1
25,27-09-2020 18:44:33.931,cancelB,s1
25,27-09-2020 18:44:43.376,cancelA,b4
25,27-09-2020 18:44:52.665,submitB,s5
25,27-09-2020 18:45:17.967,cancelB,s5
26,27-09-2020 18:45:20.209,submitB,s1
26,27-09-2020 18:45:34.309,submitA,b4
26,27-09-2020 18:45:52.499,submitB,s5
26,27-09-2020 18:46:39.945,cancelB,s5
26,27-09-2020 18:46:48.212,cancelB,s1
26,27-09-2020 18:47:37.685,submitA,b1
26,27-09-2020 18:48:02.789,submitA,b3
26,27-09-2020 18:48:26.801,submitB,s3
26,27-09-2020 18:48:58.757,cancelB,s3
26,27-09-2020 18:49:14.649,cancelA,b4
26,27-09-2020 18:49:38.044,trade,s3,b4
26,27-09-2020 18:50:36.802,cancelA,b1
26,27-09-2020 18:51:01.774,cancelA,b3
26,27-09-2020 18:51:21.202,trade,s5,b3
26,27-09-2020 18:52:16.736,submitA,b5
26,27-09-2020 18:53:02.891,cancelA,b5
26,27-09-2020 18:53:10.596,submitB,s4
26,27-09-2020 18:54:00.019,submitB,s2
26,27-09-2020 18:54:58.944,cancelB,s4
26,27-09-2020 18:55:36.479,cancelB,s2
26,27-09-2020 18:56:18.862,trade,s2,b5
26,27-09-2020 18:57:03.135,submitA,b2
26,27-09-2020 18:57:12.948,cancelA,b2
27,27-09-2020 18:57:39.893,submitA,b5
27,27-09-2020 18:58:03.357,submitA,b3
27,27-09-2020 18:58:25.368,submitB,s5
27,27-09-2020 18:59:01.573,cancelA,b3
27,27-09-2020 18:59:46.985,cancelB,s5
27,27-09-2020 19:00:17.742,submitB,s3
27,27-09-2020 19:00:40.169,cancelB,s3
27,27-09-2020 19:01:02.173,trade,s3,b3
27,27-09-2020 19:01:28.024,submitA,b2
27,27-09-2020 19:01:37.966,cancelA,b5
27,27-09-2020 19:01:51.851,submitA,b1
27,27-09-2020 19:02:19.702,submitB,s2
27,27-09-2020 19:02:58.612,cancelB,s2
27,27-09-2020 19:03:27.783,cancelA,b1
27,27-09-2020 19:04:14.760,trade,s2,b5
27,27-09-2020 19:05:04.415,cancelA,b2
27,27-09-2020 19:05:29.224,submitB,s4
27,27-09-2020 19:06:00.284,cancelB,s4
27,27-09-2020 19:06:35.705,submitB,s1
27,27-09-2020 19:06:57.661,cancelB,s1
27,27-09-2020 19:07:45.006,trade,s4,b1
